fecha,semana_iso,punto,producto,cantidad,precio_unitario,valor_cobrado,forma_pago,producto_receta,observaciones,fuente
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1350,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1352,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1360,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1362,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1363,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1325,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1332,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1336,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1340,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1341,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1344,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1347,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1348,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1354,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1355,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1361,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1367,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,2,130000,260000,Transferencia,,FE-1318,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1319,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,2,130000,260000,Transferencia,,FE-1321,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,2,130000,260000,Transferencia,,FE-1322,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1326,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1327,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,3,130000,390000,Transferencia,,FE-1329,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,2,130000,260000,Transferencia,,FE-1332,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1337,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1342,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1343,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1347,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,4,90000,306000,Transferencia,,FE-1351,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,3,90000,270000,Transferencia,,FE-1353,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,2,90000,180000,Transferencia,,FE-1359,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1364,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1365,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1366,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1367,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,8,90000,720000,Transferencia,,FE-1324,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1326,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1328,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1330,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1331,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,2,90000,180000,Transferencia,,FE-1332,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1333,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1334,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1335,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1346,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Florero mamá de los sueños grande,1,360000,360000,Transferencia,,FE-1357,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Florero mamá de los sueños grande,1,360000,360000,Transferencia,,FE-1358,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Florero mamá de los sueños grande,1,360000,360000,Transferencia,,FE-1362,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Florero mamá de los sueños grande,1,360000,360000,Transferencia,,FE-1338,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Florero mamá de los sueños grande,1,360000,360000,Transferencia,,FE-1339,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Florero mamá de los sueños mediano,1,310000,310000,Transferencia,,FE-1356,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Online,Florero mamá de los sueños mediano,1,310000,310000,Transferencia,,FE-1319,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet forever Dream grande,1,140000,140000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet forever Dream pequeño,1,85000,85000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños grande,1,180000,180000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños mediano,2,130000,260000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños mediano,1,130000,130000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños mediano,1,130000,130000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños mediano,1,130000,130000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Dianthus coral,1,45000,38000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Dianthus coral,1,45000,35000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-07,19,Viva Envigado,Green ball y mini green,1,40000,40000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet forever Dream grande,3,140000,420000,Transferencia,,FE-1374,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet forever Dream grande,1,140000,140000,Transferencia,,FE-1377,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet forever Dream mediano,1,120000,120000,Transferencia,,FE-1381,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños grande,4,180000,720000,Transferencia,,FE-1370,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1371,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1374,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1376,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1378,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1381,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños grande,1,180000,180000,Transferencia,,FE-1382,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1369,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1372,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1373,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1375,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1384,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,FE-1388,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1380,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,FE-1387,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Florero mamá de los sueños grande,2,360000,648000,Transferencia,,FE-1368,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Florero mamá de los sueños grande,1,360000,360000,Transferencia,,FE-1376,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Florero mamá de los sueños grande,1,360000,360000,Transferencia,,FE-1377,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Online,Florero mamá de los sueños grande,1,360000,360000,Transferencia,,FE-1383,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet forever Dream grande,1,140000,140000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet forever Dream mediano,1,120000,120000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet forever Dream pequeño,2,85000,170000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet forever Dream pequeño,1,85000,85000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños grande,1,180000,180000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños grande,1,180000,180000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños grande,1,180000,180000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños grande,1,180000,180000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños grande,2,180000,360000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños mediano,1,130000,130000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños mediano,2,130000,260000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños mediano,1,130000,130000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,2,90000,180000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,2,90000,180000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-05-08,19,Viva Envigado,Bouquet mamá de los sueños petit,1,90000,90000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
